race_id,series,year,race_file,team_key,team_race_relative_pace,team_race_relative_time
F1_2024_1140_mexico_city_grand_prix,F1,2024,1140_mexico_city_grand_prix,Sauber,0.747189434072906,0.6319999999999979
F1_2024_1140_mexico_city_grand_prix,F1,2024,1140_mexico_city_grand_prix,Williams,0.2763453471373871,0.25799999999999557
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,Alpine F1 Team,-0.3768831996671551,-0.30350000000000676
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,Aston Martin,0.017846402413138472,0.02599999999999625
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,Ferrari,-0.172140347989712,-0.12250000000000227
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,Haas F1 Team,0.4090505996746697,0.28350000000000364
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,McLaren,-0.22496651719979527,-0.2565000000000026
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,Mercedes,-0.10903461265334148,-0.08950000000000102
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,RB F1 Team,0,0
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,Red Bull,-0.10120058450591862,-0.12925000000000608
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,Sauber,1.1166880675088482,1.0749999999999886
F1_2024_1141_s_o_paulo_grand_prix,F1,2024,1141_s_o_paulo_grand_prix,Williams,0.7527107802740962,0.5710000000000051
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,Alpine F1 Team,0.38306111196183423,0.3402499999999975
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,Aston Martin,0.2388367455762366,0.21649999999999636
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,Ferrari,-0.6271186560371715,-0.7132500000000022
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,Haas F1 Team,0.10290542230383042,0.21250000000000568
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,McLaren,-0.05244891439487603,-0.06349999999999056
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,Mercedes,-0.6483546750159874,-0.8830000000000098
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,RB F1 Team,0.3385721845656361,0.4069999999999965
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,Red Bull,-0.25954838515274836,-0.3885000000000076
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,Sauber,0.36950836125597286,0.41899999999999693
F1_2024_1142_las_vegas_grand_prix,F1,2024,1142_las_vegas_grand_prix,Williams,0.22662226599143415,0.17100000000000648
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,Alpine F1 Team,0,0
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,Aston Martin,0.07109783435076103,0.10575000000000045
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,Ferrari,-0.6640003199508947,-0.7475000000000023
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,Haas F1 Team,0.2369488927744094,0.315499999999993
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,McLaren,-0.8626748962198167,-1.0389999999999873
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,Mercedes,-0.2904231609979465,-0.3850000000000051
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,RB F1 Team,0.9192712835551802,0.9305000000000021
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,Red Bull,-0.582708570524941,-0.8909999999999911
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,Sauber,0.4271546366520109,0.5585000000000022
F1_2024_1143_qatar_grand_prix,F1,2024,1143_qatar_grand_prix,Williams,0.8031255726068115,0.8674999999999926
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,Alpine F1 Team,0.6305409171351923,0.605000000000004
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,Aston Martin,0.10202757180044193,0.07299999999999329
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,Ferrari,-0.7233325805664914,-0.6784999999999997
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,Haas F1 Team,0.26116987659770446,0.177500000000002
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,McLaren,-0.7997919311683409,-0.722999999999999
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,Mercedes,-0.30337966156868823,-0.21075000000000443
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,RB F1 Team,0.6178121365442032,0.546999999999997
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,Red Bull,-0.38083996825326977,-0.29400000000001114
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,Sauber,0.11561297968382518,0.09000000000000341
F1_2024_1144_abu_dhabi_grand_prix,F1,2024,1144_abu_dhabi_grand_prix,Williams,0.5741132293252281,0.38750000000000284
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,Alpine F1 Team,0,0
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,Aston Martin,0.03924013922230735,0.043000000000006366
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,Ferrari,-0.09202416768986066,-0.2044999999999888
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,Haas F1 Team,0.9831721589775578,1.3670000000000044
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,McLaren,-1.3087663123861055,-1.7620000000000005
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,Mercedes,-0.3138067022119805,-0.5245000000000033
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,RB F1 Team,0,0
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,Red Bull,-0.03401045208734947,-0.15899999999999181
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,Sauber,0.3171085073599914,0.5139999999999958
F1_2025_1145_australian_grand_prix,F1,2025,1145_australian_grand_prix,Williams,-0.01750333847332957,-0.042999999999992156
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,Alpine F1 Team,0.45009832390986493,0.31450000000000955
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,Aston Martin,0.3760815256010206,0.3879999999999981
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,Ferrari,-0.7905379590553221,-0.6569999999999965
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,Haas F1 Team,0.11425293016978463,0.09600000000000364
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,McLaren,-0.9413984185709896,-0.7282500000000027
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,Mercedes,-0.23380595330252774,-0.23400000000000176
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,RB F1 Team,6.35672283770405e-4,4.99999999995282e-4
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,Red Bull,-0.272043474166535,-0.23825000000000074
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,Sauber,0.8613965400589552,0.6504999999999939
F1_2025_1146_chinese_grand_prix,F1,2025,1146_chinese_grand_prix,Williams,0.1996057390878685,0.14799999999999613
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,Alpine F1 Team,0.3741292754965649,0.23900000000000432
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,Aston Martin,0.4445186381151578,0.28250000000000597
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,Ferrari,-0.6312426032127874,-0.39049999999999585
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,Haas F1 Team,0.4306587578870922,0.30324999999999136
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,McLaren,-1.0719997968588282,-0.7319999999999993
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,Mercedes,-0.7618958767980333,-0.5214999999999961
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,RB F1 Team,0.16963926964758258,0.12599999999999767
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,Red Bull,-0.17278460647696434,-0.14675000000000438
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,Sauber,0.9518520669593015,0.6204999999999998
F1_2025_1147_japanese_grand_prix,F1,2025,1147_japanese_grand_prix,Williams,0.02520470284904476,0.016999999999995907
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,Alpine F1 Team,-0.038239376505986786,-0.030999999999998806
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,Aston Martin,0.6388283795298446,0.6317500000000038
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,Ferrari,-0.7051484061934226,-0.6489999999999938
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,Haas F1 Team,0.062497508589612075,0.06099999999999994
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,McLaren,-1.0626577717700378,-1.0109999999999957
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,Mercedes,-0.3297910526973572,-0.40749999999999886
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,RB F1 Team,0.35374756102166643,0.30399999999998784
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,Red Bull,-0.02540800889093522,-0.024499999999989086
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,Sauber,0.7920755269903345,0.6284999999999883
F1_2025_1148_bahrain_grand_prix,F1,2025,1148_bahrain_grand_prix,Williams,0.03963888641891696,0.05700000000000216
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,Alpine F1 Team,0.806580543832299,0.8839999999999932
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,Aston Martin,0.4657392458416411,0.47400000000000375
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,Ferrari,-0.7725487327597969,-0.7614999999999981
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,Haas F1 Team,0.5891370858518137,0.625
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,McLaren,-1.0415426383513018,-1.1524999999999963
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,Mercedes,-0.5610057991480062,-0.6640000000000015
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,RB F1 Team,0.050497295584231675,0.045000000000001705
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,Red Bull,-1.2127568119315082,-1.2262500000000003
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,Sauber,0.7957807697613716,0.8079999999999927
F1_2025_1149_saudi_arabian_grand_prix,F1,2025,1149_saudi_arabian_grand_prix,Williams,0.03204238960926568,0.03250000000000597
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,Alpine F1 Team,0.4920637855608754,0.36950000000000216
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,Aston Martin,1.0925439710709817,0.8580000000000041
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,Ferrari,-0.12261804703165027,-0.11350000000000193
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,Haas F1 Team,0.48453081360637507,0.3517500000000098
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,McLaren,-1.3163911356073474,-1.1017500000000027
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,Mercedes,-0.2384565787767268,-0.1947500000000062
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,RB F1 Team,0.37029090792790287,0.2909999999999968
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,Red Bull,-0.06898795693619274,-0.050499999999999545
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,Sauber,0.3628109452799788,0.2674999999999983
F1_2025_1150_miami_grand_prix,F1,2025,1150_miami_grand_prix,Williams,-0.14889061729637262,-0.11149999999999238
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,Alpine F1 Team,0.32757685397461994,0.2874999999999943
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,Aston Martin,0.10363938901261538,0.09975000000000023
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,Ferrari,-0.3059239859374304,-0.25950000000000273
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,Haas F1 Team,0.3179727375284318,0.25800000000000267
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,McLaren,-1.1124603409126912,-1
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,Mercedes,-0.009328915256105231,-0.00549999999999784
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,RB F1 Team,0.06666418369061249,0.07099999999999795
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,Red Bull,-0.19361663162150833,-0.30675000000000097
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,Sauber,0.34380824863733955,0.25
F1_2025_1151_emilia_romagna_grand_prix,F1,2025,1151_emilia_romagna_grand_prix,Williams,-0.17629229864629298,-0.18099999999999739
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,Alpine F1 Team,0.23847217687753272,0.49550000000000693
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,Aston Martin,0.09049502436608398,0.1872499999999988
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,Ferrari,-0.7582539757646428,-1.8624999999999972
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,Haas F1 Team,0.0883260817558932,0.21800000000000352
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,McLaren,-0.9599824862992357,-2.2439999999999927
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,Mercedes,0.28394346339484733,0.7554999999999978
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,RB F1 Team,-0.042331820521888566,-0.11424999999999841
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,Red Bull,-0.13798574181664114,-0.17074999999999818
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,Sauber,0.3453970778738677,0.5419999999999945
F1_2025_1152_monaco_grand_prix,F1,2025,1152_monaco_grand_prix,Williams,0.02567843128663011,0.037750000000002615
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,Alpine F1 Team,0.30554028722047816,0.4239999999999924
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,Aston Martin,0.26161764434861645,0.3240000000000052
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,Ferrari,-0.4409275888563371,-0.6470000000000056
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,Haas F1 Team,0.5171949170616721,0.6314999999999955
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,McLaren,-0.8518654110188641,-1.152000000000001
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,Mercedes,-0.29020487056750166,-0.40500000000000114
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,RB F1 Team,0.0686924399060565,0.10000000000000142
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,Red Bull,-0.27654767127948215,-0.3689999999999998
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,Sauber,0.20875852568694359,0.3439999999999941
F1_2025_1153_spanish_grand_prix,F1,2025,1153_spanish_grand_prix,Williams,0.3203832556734659,0.5985000000000014
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,Alpine F1 Team,0.4712041334611573,0.42199999999999704
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,Aston Martin,0,0
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,Ferrari,-0.7348171960228989,-0.7082500000000067
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,Haas F1 Team,0.24154301283175111,0.2152499999999975
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,McLaren,-1.155775420249367,-1.0692499999999967
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,Mercedes,-1.277460024296801,-1.1337500000000063
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,RB F1 Team,0.5502754431852959,0.47699999999999676
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,Red Bull,0.0012305336165968368,0.0015000000000000568
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,Sauber,0.33618758216319794,0.26200000000000045
F1_2025_1154_canadian_grand_prix,F1,2025,1154_canadian_grand_prix,Williams,0.19371438734537286,0.19599999999999795
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,Alpine F1 Team,0.3974688631520223,0.3680000000000092
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,Aston Martin,0.24354232386316949,0.23699999999999477
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,Ferrari,-0.7438416692416937,-0.7620000000000005
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,Haas F1 Team,0.11712978587113228,0.12100000000000932
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,McLaren,-1.1155582254259928,-1.1857499999999916
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,Mercedes,-0.06838483659861967,-0.06450000000000955
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,RB F1 Team,0.19740797425964715,0.15499999999998693
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,Red Bull,0.22632682039475896,0.22000000000001307
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,Sauber,0,0
F1_2025_1155_austrian_grand_prix,F1,2025,1155_austrian_grand_prix,Williams,-0.06605084298174871,-0.04375000000000995
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,Alpine F1 Team,0.038114968020502904,0.05999999999998806
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,Aston Martin,0,0
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,Ferrari,-0.06297962734963448,-0.05000000000000426
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,Haas F1 Team,0.1413780351583941,0.16599999999999682
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,McLaren,-1.0708775689367827,-1.5640000000000072
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,Mercedes,-0.02241046782941384,-0.04200000000000159
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,RB F1 Team,-0.32526673186546606,-1.1125000000000043
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,Red Bull,0.1647870337311353,0.2849999999999966
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,Sauber,-0.10618438096260333,-0.18099999999999739
F1_2025_1156_british_grand_prix,F1,2025,1156_british_grand_prix,Williams,0.13968506560120164,0.1869999999999905
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,Alpine F1 Team,0.5175807254219565,0.5079999999999814
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,Aston Martin,0.35410647753505875,0.33149999999999125
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,Ferrari,-0.5920638344277235,-0.592250000000007
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,Haas F1 Team,0.26285206927197347,0.3059999999999974
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,McLaren,-1.4042975624407008,-1.2530000000000001
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,Mercedes,-0.12822259543548958,-0.10550000000000637
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,RB F1 Team,0,0
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,Red Bull,-0.41992684219202986,-0.4615000000000009
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,Sauber,0,0
F1_2025_1157_belgian_grand_prix,F1,2025,1157_belgian_grand_prix,Williams,-0.1340103210089092,-0.11925000000000097
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,Alpine F1 Team,0.5337878425491942,0.5100000000000051
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,Aston Martin,-0.11095270593620017,-0.10950000000000415
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,Ferrari,-0.037578784811352545,-0.028999999999996362
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,Haas F1 Team,0.5398284086542979,0.5570000000000022
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,McLaren,-1.0314728520634697,-1.1099999999999994
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,Mercedes,-0.16150082949354672,-0.17900000000000205
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,RB F1 Team,0.003596653234798841,0.003999999999990678
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,Red Bull,0.01271628269474507,0.013999999999995794
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,Sauber,-0.013460380366240159,-0.01649999999999352
F1_2025_1158_hungarian_grand_prix,F1,2025,1158_hungarian_grand_prix,Williams,0.25448126170101604,0.23700000000000188
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,Alpine F1 Team,0.5001486442559389,0.48099999999999454
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,Aston Martin,0.2260459642102444,0.15800000000000125
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,Ferrari,-0.670885452449669,-0.5107500000000016
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,Haas F1 Team,0.6158844469300183,0.5420000000000016
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,McLaren,-1.5950243652305043,-1.3830000000000027
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,Mercedes,-0.3491336447776705,-0.37950000000000017
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,RB F1 Team,-0.35658497333427563,-0.36599999999999966
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,Red Bull,0,0
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,Sauber,0.6208487775829297,0.5057500000000061
F1_2025_1159_dutch_grand_prix,F1,2025,1159_dutch_grand_prix,Williams,-0.04708457744318114,-0.0350000000000108
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,Alpine F1 Team,0.6014104322121432,0.417500000000004
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,Aston Martin,0.270896102202639,0.1839999999999975
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,Ferrari,-0.6410487969485061,-0.4892499999999984
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,Haas F1 Team,0.15128448739430728,0.10349999999999682
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,McLaren,-0.8836208717245195,-0.7245000000000061
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,Mercedes,-0.29886723513485836,-0.21375000000000455
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,RB F1 Team,0.24632751203682784,0.22000000000000597
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,Red Bull,-0.15580433376535252,-0.15500000000000114
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,Sauber,0.022537935796694605,0.011749999999999261
F1_2025_1160_italian_grand_prix,F1,2025,1160_italian_grand_prix,Williams,-9.80698971323243e-4,-5.000000000023874e-4
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,Alpine F1 Team,1.2096849452882277,0.9845000000000041
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,Aston Martin,0.7135266399642748,0.6660000000000039
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,Ferrari,-0.2300124301159172,-0.242999999999995
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,Haas F1 Team,0.8245583906120934,0.75
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,McLaren,-0.25064728833385114,-0.23899999999999721
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,Mercedes,-0.5847256117326658,-0.5260000000000034
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,RB F1 Team,-0.20808167450940457,-0.15350000000000108
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,Red Bull,-0.6736822384286159,-0.6345000000000027
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,Sauber,0.28779816994337387,0.2909999999999968
F1_2025_1161_azerbaijan_grand_prix,F1,2025,1161_azerbaijan_grand_prix,Williams,-0.29942049491682166,-0.31450000000000244
F1_2025_1162_singapore_grand_prix,F1,2025,1162_singapore_grand_prix,Alpine F1 Team,0.4097189752103486,0.5635000000000048
F1_2025_1162_singapore_grand_prix,F1,2025,1162_singapore_grand_prix,Aston Martin,0.04390002435685051,0.04349999999999454
F1_2025_1162_singapore_grand_prix,F1,2025,1162_singapore_grand_prix,Ferrari,-0.8218773988540524,-1.0405000000000086
F1_2025_1162_singapore_grand_prix,F1,2025,1162_singapore_grand_prix,Haas F1 Team,0.28006897906395795,0.3789999999999907
